, Open
2019-05-21,2854.02
2019-05-22,2856.06
2019-05-23,2836.7
2019-05-24,2832.41
2019-05-25,2832.41
2019-05-26,2832.41
2019-05-27,2832.41
2019-05-28,2830.03
2019-05-29,2790.25
2019-05-30,2786.94
2019-05-31,2766.15
2019-06-01,2766.15
2019-06-02,2766.15
2019-06-03,2751.53
2019-06-04,2762.64
2019-06-05,2818.09
2019-06-06,2828.51
2019-06-07,2852.87
2019-06-08,2852.87
2019-06-09,2852.87
2019-06-10,2885.83
2019-06-11,2903.27
2019-06-12,2882.73
2019-06-13,2886.24
2019-06-14,2886.82
2019-06-15,2886.82
2019-06-16,2886.82
2019-06-17,2889.75
2019-06-18,2906.71
2019-06-19,2920.55
2019-06-20,2949.6
2019-06-21,2952.71
2019-06-22,2952.71
2019-06-23,2952.71
2019-06-24,2951.42
2019-06-25,2945.78
2019-06-26,2926.07
2019-06-27,2919.66
2019-06-28,2932.94
2019-06-29,2932.94
2019-06-30,2932.94
2019-07-01,2971.41
2019-07-02,2964.66
2019-07-03,2978.08
2019-07-04,2978.08
2019-07-05,2984.25
2019-07-06,2984.25
2019-07-07,2984.25
2019-07-08,2979.77
2019-07-09,2965.52
2019-07-10,2989.3
2019-07-11,2999.62
2019-07-12,3003.36
2019-07-13,3003.36
2019-07-14,3003.36
2019-07-15,3017.8
2019-07-16,3012.13
2019-07-17,3005.1
2019-07-18,2978.87
2019-07-19,3004.26
2019-07-20,3004.26
2019-07-21,3004.26
2019-07-22,2981.93
2019-07-23,2994.74
2019-07-24,2998.77
2019-07-25,3016.26
2019-07-26,3013.25
2019-07-27,3013.25
2019-07-28,3013.25
2019-07-29,3024.47
2019-07-30,3007.66
2019-07-31,3016.22
2019-08-01,2980.32
2019-08-02,2943.9
2019-08-03,2943.9
2019-08-04,2943.9
2019-08-05,2898.07
2019-08-06,2861.18
2019-08-07,2858.65
2019-08-08,2896.21
2019-08-09,2930.51
2019-08-10,2930.51
2019-08-11,2930.51
2019-08-12,2907.07
2019-08-13,2880.72
2019-08-14,2894.15
2019-08-15,2846.2
2019-08-16,2864.74
2019-08-17,2864.74
2019-08-18,2864.74
2019-08-19,2913.48
2019-08-20,2919.01
2019-08-21,2922.04
2019-08-22,2930.94
2019-08-23,2911.07
2019-08-24,2911.07
2019-08-25,2911.07
2019-08-26,2866.7
2019-08-27,2893.14
2019-08-28,2861.28
2019-08-29,2910.37
2019-08-30,2937.09
2019-08-31,2937.09
2019-09-01,2937.09
2019-09-02,2937.09
2019-09-03,2909.01
2019-09-04,2924.67
2019-09-05,2960.6
2019-09-06,2980.33
2019-09-07,2980.33
2019-09-08,2980.33
2019-09-09,2988.43
2019-09-10,2971.01
2019-09-11,2981.41
2019-09-12,3009.08
2019-09-13,3012.21
2019-09-14,3012.21
2019-09-15,3012.21
2019-09-16,2996.41
2019-09-17,2995.67
2019-09-18,3001.5
2019-09-19,3010.36
2019-09-20,3008.42
2019-09-21,3008.42
2019-09-22,3008.42
2019-09-23,2983.5
2019-09-24,3002.43
2019-09-25,2968.35
2019-09-26,2985.73
2019-09-27,2985.47
2019-09-28,2985.47
2019-09-29,2985.47
2019-09-30,2967.07
2019-10-01,2983.69
2019-10-02,2924.78
2019-10-03,2885.38
2019-10-04,2918.56
2019-10-05,2918.56
2019-10-06,2918.56
2019-10-07,2944.23
2019-10-08,2920.4
2019-10-09,2911.1
2019-10-10,2918.55
2019-10-11,2963.07
2019-10-12,2963.07
2019-10-13,2963.07
2019-10-14,2965.81
2019-10-15,2973.61
2019-10-16,2989.68
2019-10-17,3000.77
2019-10-18,2996.84
2019-10-19,2996.84
2019-10-20,2996.84
2019-10-21,2996.48
2019-10-22,3010.73
2019-10-23,2994.01
2019-10-24,3014.78
2019-10-25,3003.32
2019-10-26,3003.32
2019-10-27,3003.32
2019-10-28,3032.12
2019-10-29,3035.39
2019-10-30,3039.74
2019-10-31,3046.9
2019-11-01,3050.72
2019-11-02,3050.72
2019-11-03,3050.72
2019-11-04,3078.96
2019-11-05,3080.8
2019-11-06,3075.1
2019-11-07,3087.02
2019-11-08,3081.25
2019-11-09,3081.25
2019-11-10,3081.25
2019-11-11,3080.33
2019-11-12,3089.28
2019-11-13,3084.18
2019-11-14,3090.75
2019-11-15,3107.92
2019-11-16,3107.92
2019-11-17,3107.92
2019-11-18,3117.91
2019-11-19,3127.45
2019-11-20,3114.66
2019-11-21,3108.49
2019-11-22,3111.41
2019-11-23,3111.41
2019-11-24,3111.41
2019-11-25,3117.44
2019-11-26,3134.85
2019-11-27,3145.49
2019-11-28,3145.49
2019-11-29,3147.18
2019-11-30,3147.18
2019-12-01,3147.18
2019-12-02,3143.85
2019-12-03,3087.41
2019-12-04,3103.5
2019-12-05,3119.21
2019-12-06,3134.62
2019-12-07,3134.62
2019-12-08,3134.62
2019-12-09,3141.86
2019-12-10,3135.36
2019-12-11,3135.75
2019-12-12,3141.23
2019-12-13,3166.65
2019-12-14,3166.65
2019-12-15,3166.65
2019-12-16,3183.63
2019-12-17,3195.4
2019-12-18,3195.21
2019-12-19,3192.32
2019-12-20,3223.33
2019-12-21,3223.33
2019-12-22,3223.33
2019-12-23,3226.05
2019-12-24,3225.45
2019-12-25,3225.45
2019-12-26,3227.2
2019-12-27,3247.23
2019-12-28,3247.23
2019-12-29,3247.23
2019-12-30,3240.09
2019-12-31,3215.18
2020-01-01,3215.18
2020-01-02,3244.67
2020-01-03,3226.36
2020-01-04,3226.36
2020-01-05,3226.36
2020-01-06,3217.55
2020-01-07,3241.86
2020-01-08,3238.59
2020-01-09,3266.03
2020-01-10,3281.81
2020-01-11,3281.81
2020-01-12,3281.81
2020-01-13,3271.13
2020-01-14,3285.35
2020-01-15,3282.27
2020-01-16,3302.97
2020-01-17,3323.66
2020-01-18,3323.66
2020-01-19,3323.66
2020-01-20,3323.66
2020-01-21,3321.03
2020-01-22,3330.02
2020-01-23,3315.77
2020-01-24,3333.1
2020-01-25,3333.1
2020-01-26,3333.1
2020-01-27,3247.16
2020-01-28,3255.35
2020-01-29,3289.46
2020-01-30,3256.45
2020-01-31,3282.33
2020-02-01,3282.33
2020-02-02,3282.33
2020-02-03,3235.66
2020-02-04,3280.61
2020-02-05,3324.91
2020-02-06,3344.92
2020-02-07,3335.54
2020-02-08,3335.54
2020-02-09,3335.54
2020-02-10,3318.28
2020-02-11,3365.87
2020-02-12,3370.5
2020-02-13,3365.9
2020-02-14,3378.08
2020-02-15,3378.08
2020-02-16,3378.08
2020-02-17,3378.08
2020-02-18,3369.04
2020-02-19,3380.39
