,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
138215,SWE,Europe,Sweden,2021-08-12,1109112.0,1055.0,774.143,14658.0,0.0,0.143,109162.859,103.837,76.194,1442.694,0.0,0.014,1.39,26.0,2.559,163.0,16.043,,,,,14839.0,11113868.0,1093.868,1.461,14029.0,1.381,0.0552,18.1,tests performed,,,,,,63282.0,,,,,6228.0,17644.0,0.174,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138216,SWE,Europe,Sweden,2021-08-13,1110147.0,1035.0,801.286,14658.0,0.0,0.143,109264.727,101.868,78.865,1442.694,0.0,0.014,1.38,27.0,2.657,171.0,16.83,,,,,14839.0,11128707.0,1095.328,1.461,14299.0,1.407,0.056,17.8,tests performed,,,,,,64658.0,,,,,6364.0,18181.0,0.179,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138217,SWE,Europe,Sweden,2021-08-14,1110147.0,0.0,801.286,14658.0,0.0,0.143,109264.727,0.0,78.865,1442.694,0.0,0.014,1.36,26.0,2.559,171.0,16.83,,,,,14839.0,11143546.0,1096.789,1.461,14569.0,1.434,0.055,18.2,tests performed,,,,,,66034.0,,,,,6499.0,18718.0,0.184,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138218,SWE,Europe,Sweden,2021-08-15,1110147.0,0.0,801.286,14658.0,0.0,0.143,109264.727,0.0,78.865,1442.694,0.0,0.014,1.36,25.0,2.461,173.0,17.027,,,,,14839.0,11158385.0,1098.249,1.461,14839.0,1.461,0.054,18.5,tests performed,11662938.0,6699821.0,4962900.0,,,67410.0,114.79,65.94,48.85,,6635.0,19255.0,0.19,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8270.4,5.6,5.45,814.003009204876
138219,SWE,Europe,Sweden,2021-08-16,1110147.0,0.0,801.286,14658.0,0.0,0.143,109264.727,0.0,78.865,1442.694,0.0,0.014,1.35,28.0,2.756,184.0,18.11,,,,,17533.0,11175918.0,1099.975,1.726,15224.0,1.498,0.0526,19.0,tests performed,,,,,,68468.0,,,,,6739.0,18743.0,0.184,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138220,SWE,Europe,Sweden,2021-08-17,1112958.0,2811.0,876.714,14659.0,1.0,0.143,109541.396,276.669,86.289,1442.792,0.098,0.014,1.34,32.0,3.15,187.0,18.405,,,,,17533.0,11193451.0,1101.7,1.726,15609.0,1.536,0.0562,17.8,tests performed,,,,,,69526.0,,,,,6843.0,18231.0,0.179,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138221,SWE,Europe,Sweden,2021-08-18,1114278.0,1320.0,888.714,14662.0,3.0,0.571,109671.315,129.919,87.471,1443.088,0.295,0.056,1.33,33.0,3.248,192.0,18.897,,,,,17533.0,11210984.0,1103.426,1.726,15994.0,1.574,0.0556,18.0,tests performed,,,,,,70584.0,,,,,6947.0,17720.0,0.174,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138222,SWE,Europe,Sweden,2021-08-19,1115566.0,1288.0,922.0,14664.0,2.0,0.857,109798.085,126.77,90.747,1443.284,0.197,0.084,1.31,33.0,3.248,198.0,19.488,,,,,17533.0,11228517.0,1105.152,1.726,16378.0,1.612,0.0563,17.8,tests performed,,,,,,71642.0,,,,,7051.0,17208.0,0.169,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138223,SWE,Europe,Sweden,2021-08-20,1116584.0,1018.0,919.571,14668.0,4.0,1.429,109898.28,100.195,90.508,1443.678,0.394,0.141,1.3,35.0,3.445,221.0,21.752,,,,,17533.0,11246050.0,1106.877,1.726,16763.0,1.65,0.0549,18.2,tests performed,,,,,,72700.0,,,,,7155.0,16696.0,0.164,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138224,SWE,Europe,Sweden,2021-08-21,1116584.0,0.0,919.571,14668.0,0.0,1.429,109898.28,0.0,90.508,1443.678,0.0,0.141,1.29,35.0,3.445,220.0,21.653,,,,,17533.0,11263583.0,1108.603,1.726,17148.0,1.688,0.0536,18.6,tests performed,,,,,,73758.0,,,,,7260.0,16185.0,0.159,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138225,SWE,Europe,Sweden,2021-08-22,1116584.0,0.0,919.571,14668.0,0.0,1.429,109898.28,0.0,90.508,1443.678,0.0,0.141,1.28,35.0,3.445,218.0,21.456,,,,,17533.0,11281116.0,1110.329,1.726,17533.0,1.726,0.0524,19.1,tests performed,12186650.0,6809533.0,5376895.0,,,74816.0,119.95,67.02,52.92,,7364.0,15673.0,0.154,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8312.8,5.57,2.74,818.176172242974
138226,SWE,Europe,Sweden,2021-08-23,1116584.0,0.0,919.571,14668.0,0.0,1.429,109898.28,0.0,90.508,1443.678,0.0,0.141,1.27,36.0,3.543,215.0,21.161,,,,,26075.0,11307191.0,1112.895,2.566,18753.0,1.846,0.049,20.4,tests performed,,,,,,73849.0,,,,,7268.0,15250.0,0.15,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138227,SWE,Europe,Sweden,2021-08-24,1119358.0,2774.0,914.286,14670.0,2.0,1.571,110171.307,273.027,89.987,1443.875,0.197,0.155,1.26,38.0,3.74,234.0,23.031,,,,,26075.0,11333266.0,1115.461,2.566,19974.0,1.966,0.0458,21.8,tests performed,,,,,,72882.0,,,,,7173.0,14828.0,0.146,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138228,SWE,Europe,Sweden,2021-08-25,1120628.0,1270.0,907.143,14674.0,4.0,1.714,110296.305,124.998,89.284,1444.269,0.394,0.169,1.25,40.0,3.937,248.0,24.409,,,,,26075.0,11359341.0,1118.028,2.566,21194.0,2.086,0.0428,23.4,tests performed,,,,,,71915.0,,,,,7078.0,14405.0,0.142,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138229,SWE,Europe,Sweden,2021-08-26,1122139.0,1511.0,939.0,14682.0,8.0,2.571,110445.024,148.718,92.42,1445.056,0.787,0.253,1.25,40.0,3.937,250.0,24.606,,,,,26075.0,11385416.0,1120.594,2.566,22414.0,2.206,0.0419,23.9,tests performed,,,,,,70948.0,,,,,6983.0,13982.0,0.138,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138230,SWE,Europe,Sweden,2021-08-27,1123413.0,1274.0,975.571,14685.0,3.0,2.429,110570.415,125.392,96.019,1445.351,0.295,0.239,1.24,42.0,4.134,244.0,24.015,,,,,26075.0,11411491.0,1123.161,2.566,23634.0,2.326,0.0413,24.2,tests performed,,,,,,69981.0,,,,,6888.0,13559.0,0.133,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138231,SWE,Europe,Sweden,2021-08-28,1123413.0,0.0,975.571,14685.0,0.0,2.429,110570.415,0.0,96.019,1445.351,0.0,0.239,1.23,43.0,4.232,245.0,24.114,,,,,26075.0,11437566.0,1125.727,2.566,24855.0,2.446,0.0393,25.5,tests performed,,,,,,69014.0,,,,,6793.0,13137.0,0.129,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138232,SWE,Europe,Sweden,2021-08-29,1123413.0,0.0,975.571,14685.0,0.0,2.429,110570.415,0.0,96.019,1445.351,0.0,0.239,1.23,41.0,4.035,257.0,25.295,,,,,26075.0,11463641.0,1128.293,2.566,26075.0,2.566,0.0374,26.7,tests performed,12662982.0,6898531.0,5764223.0,,,68047.0,124.63,67.9,56.73,,6697.0,12714.0,0.125,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8361.0,5.55,3.09,822.920192489114
138233,SWE,Europe,Sweden,2021-08-30,1123413.0,0.0,975.571,14685.0,0.0,2.429,110570.415,0.0,96.019,1445.351,0.0,0.239,1.22,46.0,4.527,266.0,26.181,,,,,33806.0,11497447.0,1131.621,3.327,27179.0,2.675,0.0359,27.9,tests performed,,,,,,65960.0,,,,,6492.0,12430.0,0.122,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138234,SWE,Europe,Sweden,2021-08-31,1126813.0,3400.0,1065.0,14692.0,7.0,3.143,110905.056,334.64,104.821,1446.04,0.689,0.309,1.21,44.0,4.331,311.0,30.61,,,,,33806.0,11531253.0,1134.948,3.327,28284.0,2.784,0.0377,26.6,tests performed,,,,,,63872.0,,,,,6287.0,12145.0,0.12,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138235,SWE,Europe,Sweden,2021-09-01,1127917.0,1104.0,1041.286,14692.0,0.0,2.571,111013.715,108.66,102.487,1446.04,0.0,0.253,1.2,43.0,4.232,310.0,30.511,,,,,33806.0,11565059.0,1138.275,3.327,29388.0,2.892,0.0354,28.2,tests performed,,,,,,61785.0,,,,,6081.0,11861.0,0.117,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138236,SWE,Europe,Sweden,2021-09-02,1129131.0,1214.0,998.857,14692.0,0.0,1.429,111133.202,119.486,98.311,1446.04,0.0,0.141,1.19,43.0,4.232,305.0,30.019,,,,,33806.0,11598865.0,1141.603,3.327,30493.0,3.001,0.0328,30.5,tests performed,,,,,,59697.0,,,,,5876.0,11577.0,0.114,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138237,SWE,Europe,Sweden,2021-09-03,1130525.0,1394.0,1016.0,14692.0,0.0,1.0,111270.404,137.203,99.998,1446.04,0.0,0.098,1.18,49.0,4.823,318.0,31.299,,,,,33806.0,11632671.0,1144.93,3.327,31597.0,3.11,0.0322,31.1,tests performed,,,,,,57610.0,,,,,5670.0,11293.0,0.111,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138238,SWE,Europe,Sweden,2021-09-04,1130525.0,0.0,1016.0,14692.0,0.0,1.0,111270.404,0.0,99.998,1446.04,0.0,0.098,1.17,49.0,4.823,318.0,31.299,,,,,33806.0,11666477.0,1148.257,3.327,32702.0,3.219,0.0311,32.2,tests performed,,,,,,55522.0,,,,,5465.0,11008.0,0.108,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138239,SWE,Europe,Sweden,2021-09-05,1130525.0,0.0,1016.0,14692.0,0.0,1.0,111270.404,0.0,99.998,1446.04,0.0,0.098,1.17,50.0,4.921,322.0,31.692,,,,,33806.0,11700283.0,1151.585,3.327,33806.0,3.327,0.0301,33.3,tests performed,13037023.0,6973599.0,6062814.0,,,53434.0,128.32,68.64,59.67,,5259.0,10724.0,0.106,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8378.1,5.5,1.07,824.603237016271
138240,SWE,Europe,Sweden,2021-09-06,1130525.0,0.0,1016.0,14692.0,0.0,1.0,111270.404,0.0,99.998,1446.04,0.0,0.098,1.16,52.0,5.118,304.0,29.921,,,,,37493.0,11737776.0,1155.275,3.69,34333.0,3.379,0.0296,33.8,tests performed,,,,,,51616.0,,,,,5080.0,10530.0,0.104,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138241,SWE,Europe,Sweden,2021-09-07,1133449.0,2924.0,948.0,14699.0,7.0,1.0,111558.195,287.791,93.306,1446.729,0.689,0.098,1.15,57.0,5.61,322.0,31.692,,,,,37493.0,11775269.0,1158.965,3.69,34859.0,3.431,0.0272,36.8,tests performed,,,,,,49797.0,,,,,4901.0,10336.0,0.102,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138242,SWE,Europe,Sweden,2021-09-08,1135160.0,1711.0,1034.714,14700.0,1.0,1.143,111726.598,168.403,101.84,1446.828,0.098,0.112,1.15,57.0,5.61,330.0,32.48,,,,,37493.0,11812762.0,1162.655,3.69,35386.0,3.483,0.0292,34.2,tests performed,,,,,,47979.0,,,,,4722.0,10142.0,0.1,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138243,SWE,Europe,Sweden,2021-09-09,1136535.0,1375.0,1057.714,14702.0,2.0,1.429,111861.931,135.333,104.104,1447.025,0.197,0.141,1.14,57.0,5.61,333.0,32.775,,,,,37493.0,11850255.0,1166.345,3.69,35913.0,3.535,0.0295,34.0,tests performed,,,,,,46160.0,,,,,4543.0,9947.0,0.098,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138244,SWE,Europe,Sweden,2021-09-10,1138017.0,1482.0,1070.286,14703.0,1.0,1.571,112007.794,145.864,105.341,1447.123,0.098,0.155,1.13,55.0,5.413,344.0,33.858,,,,,37493.0,11887748.0,1170.036,3.69,36440.0,3.587,0.0294,34.0,tests performed,,,,,,44341.0,,,,,4364.0,9753.0,0.096,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138245,SWE,Europe,Sweden,2021-09-11,1138017.0,0.0,1070.286,14703.0,0.0,1.571,112007.794,0.0,105.341,1447.123,0.0,0.155,1.12,55.0,5.413,344.0,33.858,,,,,37493.0,11925241.0,1173.726,3.69,36966.0,3.638,0.029,34.5,tests performed,,,,,,42523.0,,,,,4185.0,9559.0,0.094,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138246,SWE,Europe,Sweden,2021-09-12,1138017.0,0.0,1070.286,14703.0,0.0,1.571,112007.794,0.0,105.341,1447.123,0.0,0.155,1.11,55.0,5.413,340.0,33.464,,,,,37493.0,11962734.0,1177.416,3.69,37493.0,3.69,0.0285,35.0,tests performed,13321951.0,7039153.0,6280416.0,,,40704.0,131.12,69.28,61.81,,4006.0,9365.0,0.092,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8451.7,5.49,4.64,831.847218139008
138247,SWE,Europe,Sweden,2021-09-13,1138017.0,0.0,1070.286,14703.0,0.0,1.571,112007.794,0.0,105.341,1447.123,0.0,0.155,1.09,48.0,4.724,324.0,31.889,,,,,26625.0,11989359.0,1180.037,2.621,35940.0,3.537,0.0298,33.6,tests performed,,,,,,39771.0,,,,,3914.0,9180.0,0.09,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138248,SWE,Europe,Sweden,2021-09-14,1141673.0,3656.0,1174.857,14729.0,26.0,4.286,112367.631,359.837,115.634,1449.682,2.559,0.422,1.08,49.0,4.823,336.0,33.07,,,,,26625.0,12015984.0,1182.657,2.621,34388.0,3.385,0.0342,29.3,tests performed,,,,,,38838.0,,,,,3823.0,8995.0,0.089,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138249,SWE,Europe,Sweden,2021-09-15,1142770.0,1097.0,1087.143,14740.0,11.0,5.714,112475.602,107.971,107.001,1450.765,1.083,0.562,1.05,48.0,4.724,324.0,31.889,,,,,26625.0,12042609.0,1185.278,2.621,32835.0,3.232,0.0331,30.2,tests performed,,,,,,37905.0,,,,,3731.0,8810.0,0.087,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138250,SWE,Europe,Sweden,2021-09-16,1143973.0,1203.0,1062.571,14753.0,13.0,7.286,112594.006,118.404,104.582,1452.044,1.28,0.717,1.03,47.0,4.626,321.0,31.594,,,,,26625.0,12069234.0,1187.898,2.621,31283.0,3.079,0.034,29.4,tests performed,,,,,,36972.0,,,,,3639.0,8625.0,0.085,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138251,SWE,Europe,Sweden,2021-09-17,1144982.0,1009.0,995.0,14775.0,22.0,10.286,112693.315,99.309,97.932,1454.21,2.165,1.012,1.01,44.0,4.331,298.0,29.33,,,,,26625.0,12095859.0,1190.519,2.621,29730.0,2.926,0.0335,29.9,tests performed,,,,,,36039.0,,,,,3547.0,8440.0,0.083,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138252,SWE,Europe,Sweden,2021-09-18,1144982.0,0.0,995.0,14775.0,0.0,10.286,112693.315,0.0,97.932,1454.21,0.0,1.012,1.0,44.0,4.331,298.0,29.33,,,,,26625.0,12122484.0,1193.139,2.621,28178.0,2.773,0.0353,28.3,tests performed,,,,,,35106.0,,,,,3455.0,8255.0,0.081,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138253,SWE,Europe,Sweden,2021-09-19,1144982.0,0.0,995.0,14775.0,0.0,10.286,112693.315,0.0,97.932,1454.21,0.0,1.012,0.98,44.0,4.331,299.0,29.429,,,,,26625.0,12149109.0,1195.76,2.621,26625.0,2.621,0.0374,26.8,tests performed,13561166.0,7095645.0,6456777.0,,,34174.0,133.47,69.84,63.55,,3364.0,8070.0,0.079,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8592.5,5.53,8.99,845.705268982503
138254,SWE,Europe,Sweden,2021-09-20,1144982.0,0.0,995.0,14775.0,0.0,10.286,112693.315,0.0,97.932,1454.21,0.0,1.012,0.96,44.0,4.331,296.0,29.133,,,,,23127.0,12172236.0,1198.036,2.276,26125.0,2.571,0.0381,26.3,tests performed,,,,,,33061.0,,,,,3254.0,7828.0,0.077,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138255,SWE,Europe,Sweden,2021-09-21,1146968.0,1986.0,756.429,14790.0,15.0,8.714,112888.785,195.469,74.45,1455.686,1.476,0.858,0.94,47.0,4.626,303.0,29.822,,,,,23127.0,12195363.0,1200.312,2.276,25626.0,2.522,0.0295,33.9,tests performed,,,,,,31949.0,,,,,3145.0,7585.0,0.075,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138256,SWE,Europe,Sweden,2021-09-22,1147879.0,911.0,729.857,14809.0,19.0,9.857,112978.448,89.664,71.835,1457.556,1.87,0.97,0.94,47.0,4.626,303.0,29.822,,,,,23127.0,12218490.0,1202.588,2.276,25126.0,2.473,0.029,34.4,tests performed,,,,,,30836.0,,,,,3035.0,7342.0,0.072,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138257,SWE,Europe,Sweden,2021-09-23,1148641.0,762.0,666.857,14813.0,4.0,8.571,113053.447,74.999,65.635,1457.95,0.394,0.844,0.94,43.0,4.232,291.0,28.641,,,,,23127.0,12241617.0,1204.865,2.276,24626.0,2.424,0.0271,36.9,tests performed,,,,,,29724.0,,,,,2926.0,7100.0,0.07,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138258,SWE,Europe,Sweden,2021-09-24,1149407.0,766.0,632.143,14821.0,8.0,6.571,113128.84,75.393,62.218,1458.737,0.787,0.647,0.94,43.0,4.232,275.0,27.067,,,,,23127.0,12264744.0,1207.141,2.276,24126.0,2.375,0.0262,38.2,tests performed,,,,,,28612.0,,,,,2816.0,6857.0,0.067,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138259,SWE,Europe,Sweden,2021-09-25,1149407.0,0.0,632.143,14821.0,0.0,6.571,113128.84,0.0,62.218,1458.737,0.0,0.647,0.95,43.0,4.232,275.0,27.067,,,,,23127.0,12287871.0,1209.417,2.276,23627.0,2.325,0.0268,37.4,tests performed,,,,,,27499.0,,,,,2707.0,6614.0,0.065,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138260,SWE,Europe,Sweden,2021-09-26,1149407.0,0.0,632.143,14821.0,0.0,6.571,113128.84,0.0,62.218,1458.737,0.0,0.647,0.95,42.0,4.134,274.0,26.968,,,,,23127.0,12310998.0,1211.693,2.276,23127.0,2.276,0.0273,36.6,tests performed,13745875.0,7140245.0,6587883.0,,,26387.0,135.29,70.28,64.84,,2597.0,6371.0,0.063,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8686.1,5.53,5.91,854.917723236418
138261,SWE,Europe,Sweden,2021-09-27,1149407.0,0.0,632.143,14821.0,0.0,6.571,113128.84,0.0,62.218,1458.737,0.0,0.647,0.96,43.0,4.232,276.0,27.165,,,,,20461.0,12331459.0,1213.707,2.014,22746.0,2.239,0.0278,36.0,tests performed,,,,,,25786.0,,,,,2538.0,6158.0,0.061,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138262,SWE,Europe,Sweden,2021-09-28,1151173.0,1766.0,600.714,14850.0,29.0,8.571,113302.656,173.816,59.124,1461.591,2.854,0.844,0.96,39.0,3.839,262.0,25.787,,,,,20461.0,12351920.0,1215.721,2.014,22365.0,2.201,0.0269,37.2,tests performed,,,,,,25185.0,,,,,2479.0,5945.0,0.059,37.04,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138263,SWE,Europe,Sweden,2021-09-29,1152027.0,854.0,592.571,14856.0,6.0,6.714,113386.71,84.054,58.323,1462.182,0.591,0.661,0.97,40.0,3.937,258.0,25.393,,,,,20461.0,12372381.0,1217.735,2.014,21984.0,2.164,0.027,37.1,tests performed,,,,,,24584.0,,,,,2420.0,5732.0,0.056,19.44,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138264,SWE,Europe,Sweden,2021-09-30,1152886.0,859.0,606.429,14864.0,8.0,7.286,113471.256,84.546,59.687,1462.969,0.787,0.717,0.98,43.0,4.232,253.0,24.901,,,,,20461.0,12392842.0,1219.749,2.014,21604.0,2.126,0.0281,35.6,tests performed,,,,,,23983.0,,,,,2360.0,5518.0,0.054,19.44,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138265,SWE,Europe,Sweden,2021-10-01,1153655.0,769.0,606.857,14868.0,4.0,6.714,113546.944,75.688,59.729,1463.363,0.394,0.661,0.99,41.0,4.035,261.0,25.689,,,,,20461.0,12413303.0,1221.763,2.014,21223.0,2.089,0.0286,35.0,tests performed,,,,,,23382.0,,,,,2301.0,5305.0,0.052,19.44,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138266,SWE,Europe,Sweden,2021-10-02,1153655.0,0.0,606.857,14868.0,0.0,6.714,113546.944,0.0,59.729,1463.363,0.0,0.661,1.0,41.0,4.035,261.0,25.689,,,,,20461.0,12433764.0,1223.777,2.014,20842.0,2.051,0.0291,34.3,tests performed,,,,,,22781.0,,,,,2242.0,5092.0,0.05,19.44,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
138267,SWE,Europe,Sweden,2021-10-03,1153655.0,0.0,606.857,14868.0,0.0,6.714,113546.944,0.0,59.729,1463.363,0.0,0.661,1.01,42.0,4.134,262.0,25.787,,,,,20461.0,12454225.0,1225.79,2.014,20461.0,2.014,0.0297,33.7,tests performed,13901136.0,7174395.0,6696837.0,,,22180.0,136.82,70.61,65.91,,2183.0,4879.0,0.048,19.44,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,8800.7,5.55,7.12,866.19707427807
138268,SWE,Europe,Sweden,2021-10-04,1153655.0,0.0,606.857,14868.0,0.0,6.714,113546.944,0.0,59.729,1463.363,0.0,0.661,1.02,37.0,3.642,257.0,25.295,,,,,19998.0,12474223.0,1227.759,1.968,20395.0,2.007,0.0298,33.6,tests performed,,,,,,21982.0,,,,,2164.0,4865.0,0.048,19.44,10160159.0,24.718,41.0,19.985,13.433,46949.283,0.5,133.982,4.79,18.8,18.9,,2.22,82.8,0.945,,,,
