,Media_Adwell_upperfunnel_native,Media_Bing_lowerfunnel_search_brand,Media_Bing_midfunnel_search_midbrand,Media_Bing_upperfunnel_search_nobrand,Media_DBM_lowerfunnel_display,Media_DBM_midfunnel_display,Media_DBM_upperfunnel_display,Media_DBM_upperfunnel_video,Media_DC_DBM_upperfunnel_video,Media_Eurosize_upperfunnel_OOH_JCD,Media_Eurosize_upperfunnel_OOH_VA,Media_Facebook_lowerfunnel_display,Media_Facebook_lowerfunnel_video,Media_Facebook_upperfunnel_display,Media_Facebook_upperfunnel_video,Media_Flygstart_upperfunnel_newsletter,Media_Google_lowerfunnel_display,Media_Google_lowerfunnel_search_brand,Media_Google_midfunnel_display,Media_Google_midfunnel_search_midbrand,Media_Google_upperfunnel_display,Media_Google_upperfunnel_search_nobrand,Media_Google_video_lowerfunnel_Youtube,Media_Google_video_upperfunnel_Youtube,Media_HejSenior_upperfunnel_newsletter,Media_Instagram_lowerfunnel_display,Media_Instagram_lowerfunnel_video,Media_Instagram_upperfunnel_display,Media_Instagram_upperfunnel_video,Media_MediaMath_upperfunnel_video,Media_Newsletter_lowerfunnel,Media_Newsner_midfunnel_native,Media_Online_radio_upperfunnel,Media_Radio_upperfunnel,Media_Secreteescape_midfunnel_display,Media_Smarter_Travel_upperfunnel_affiliate,Media_Snapchat_upperfunnel_display,Media_Snapchat_upperfunnel_video,Media_Sociomantic_lowerfunnel_retarg_display,Media_Sociomantic_upperfunnel_prospecting_display,Media_TV_upperfunnel,Media_Tiktok_upperfunnel_video,Media_TradeTracker_upperfunnel_affiliate,Media_Youtube_Masthead_upperfunnel_video
2016-01-11,0,367.0,131.0,500.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,783.0,0.0,6797.0,0.0,10789.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,707.0,86.0,0,0,0.0,0.0
2016-01-12,0,412.0,143.0,437.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,711.0,0.0,6443.0,0.0,11405.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,760.0,92.0,0,0,0.0,0.0
2016-01-13,0,348.0,143.0,420.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,678.0,0.0,6067.0,0.0,11069.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,778.0,75.0,0,0,0.0,0.0
2016-01-14,0,346.0,128.0,450.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,647.0,0.0,5688.0,0.0,11424.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,719.0,84.0,0,0,0.0,0.0
2016-01-15,0,272.0,110.0,375.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,608.0,0.0,4981.0,0.0,10769.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,755.0,87.0,0,0,0.0,0.0
2016-01-16,0,254.0,108.0,403.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,662.0,0.0,5951.0,0.0,12781.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,732.0,83.0,0,0,0.0,0.0
2016-01-17,0,320.0,169.0,488.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,841.0,0.0,7353.0,0.0,16206.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,839.0,82.0,0,0,0.0,0.0
2016-01-18,0,365.0,171.0,498.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,753.0,0.0,6492.0,0.0,11373.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,825.0,89.0,0,0,0.0,0.0
2016-01-19,0,339.0,139.0,460.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,0.0,6264.0,0.0,11003.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,975.0,90.0,0,0,0.0,0.0
2016-01-20,0,335.0,114.0,401.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,663.0,0.0,5851.0,0.0,10873.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,912.0,92.0,0,0,0.0,0.0
2016-01-21,0,307.0,118.0,343.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,5541.0,0.0,10244.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,780.0,88.0,0,0,0.0,0.0
2016-01-22,0,247.0,96.0,329.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,0.0,4971.0,0.0,10115.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,788.0,109.0,0,0,0.0,0.0
2016-01-23,0,233.0,116.0,360.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,615.0,0.0,5986.0,0.0,12774.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,787.0,117.0,0,0,0.0,0.0
2016-01-24,0,317.0,145.0,491.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,791.0,0.0,7958.0,0.0,16772.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,822.0,104.0,0,0,0.0,0.0
2016-01-25,0,388.0,156.0,468.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,6731.0,0.0,12543.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,772.0,73.0,0,0,0.0,0.0
2016-01-26,0,332.0,107.0,381.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,0.0,6177.0,0.0,9924.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,756.0,88.0,0,0,0.0,0.0
2016-01-27,0,317.0,108.0,368.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,0.0,5999.0,0.0,9449.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,721.0,63.0,0,0,0.0,0.0
2016-01-28,0,288.0,103.0,341.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,566.0,0.0,5458.0,0.0,9424.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,678.0,67.0,0,0,0.0,0.0
2016-01-29,0,249.0,79.0,273.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,0.0,4920.0,0.0,9085.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,668.0,76.0,0,0,0.0,0.0
2016-01-30,0,210.0,108.0,307.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,581.0,0.0,5505.0,0.0,11146.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,707.0,84.0,0,0,0.0,0.0
2016-01-31,0,296.0,127.0,377.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,871.0,0.0,7206.0,0.0,15079.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,814.0,111.0,0,0,0.0,0.0
2016-02-01,0,366.0,131.0,383.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,781.0,0.0,6517.0,0.0,12479.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,748.0,108.0,0,0,0.0,0.0
2016-02-02,0,399.0,155.0,390.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,714.0,0.0,6400.0,0.0,12061.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,787.0,112.0,0,0,0.0,0.0
2016-02-03,0,360.0,134.0,348.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,0.0,6133.0,0.0,10291.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,753.0,98.0,0,0,0.0,0.0
2016-02-04,0,322.0,101.0,381.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,0.0,5378.0,0.0,9408.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,834.0,88.0,0,0,0.0,0.0
2016-02-05,0,255.0,104.0,324.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,0.0,4669.0,0.0,8664.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,765.0,82.0,0,0,0.0,0.0
2016-02-06,0,221.0,115.0,364.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,0.0,5339.0,0.0,10089.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,795.0,116.0,0,0,0.0,0.0
2016-02-07,0,312.0,130.0,493.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,772.0,0.0,6970.0,0.0,13531.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,798.0,90.0,0,0,0.0,0.0
2016-02-08,0,383.0,129.0,496.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,0.0,6450.0,0.0,11628.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,803.0,98.0,0,0,0.0,0.0
2016-02-09,0,344.0,152.0,498.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,643.0,0.0,5844.0,0.0,11411.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,834.0,107.0,0,0,0.0,0.0
2016-02-10,0,306.0,105.0,504.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,607.0,0.0,5767.0,0.0,13396.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,820.0,106.0,0,0,0.0,0.0
2016-02-11,0,253.0,131.0,395.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,0.0,5416.0,0.0,11427.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,705.0,114.0,0,0,0.0,0.0
2016-02-12,0,221.0,99.0,388.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,0.0,4747.0,0.0,9193.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,705.0,83.0,0,0,0.0,0.0
2016-02-13,0,222.0,102.0,355.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,0.0,3924.0,0.0,10463.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,751.0,121.0,0,0,0.0,0.0
2016-02-14,0,293.0,144.0,555.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,742.0,0.0,6500.0,0.0,12515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,709.0,110.0,0,0,0.0,0.0
2016-02-15,0,386.0,159.0,578.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,734.0,0.0,5948.0,0.0,13307.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,766.0,91.0,0,0,0.0,0.0
2016-02-16,0,386.0,133.0,543.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,6438.0,0.0,11964.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,800.0,117.0,0,0,0.0,0.0
2016-02-17,0,317.0,141.0,467.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,5128.0,0.0,12703.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,751.0,91.0,0,0,0.0,0.0
2016-02-18,0,326.0,138.0,431.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,432.0,0.0,5830.0,294.0,12364.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,797.0,91.0,0,0,0.0,0.0
2016-02-19,0,263.0,117.0,402.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,0.0,4937.0,248.0,11177.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,711.0,115.0,0,0,0.0,0.0
2016-02-20,0,253.0,97.0,445.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,613.0,0.0,4355.0,262.0,13241.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0,1162.0,0.0,0,0,0.0,0.0,0,0,734.0,119.0,0,0,0.0,0.0
2016-02-21,0,275.0,135.0,585.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,764.0,0.0,7745.0,291.0,16282.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,813.0,123.0,0,0,0.0,0.0
2016-02-22,0,366.0,159.0,495.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,678.0,0.0,6287.0,147.0,15172.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,851.0,96.0,0,0,0.0,0.0
2016-02-23,0,334.0,127.0,501.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,0.0,6328.0,0.0,13129.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0,1980.0,0.0,0,0,0.0,0.0,0,0,801.0,80.0,0,0,0.0,0.0
2016-02-24,0,290.0,131.0,481.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,635.0,0.0,5379.0,0.0,13433.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,775.0,87.0,0,0,0.0,0.0
2016-02-25,0,293.0,105.0,462.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,0.0,5773.0,0.0,12850.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,879.0,101.0,0,0,0.0,0.0
2016-02-26,0,237.0,104.0,417.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,4967.0,0.0,10783.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,711.0,96.0,0,0,0.0,0.0
2016-02-27,0,214.0,107.0,370.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,0.0,4306.0,0.0,12279.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0,362.0,0.0,0,0,0.0,0.0,0,0,755.0,115.0,0,0,0.0,0.0
2016-02-28,0,300.0,119.0,483.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,0.0,7088.0,0.0,16195.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,823.0,135.0,0,0,0.0,0.0
2016-02-29,0,355.0,147.0,512.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,657.0,0.0,5911.0,0.0,15463.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,843.0,95.0,0,0,0.0,0.0
2016-03-01,0,291.0,101.0,541.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,6469.0,0.0,12898.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0,854.0,0.0,0,0,0.0,0.0,0,0,863.0,127.0,0,0,0.0,0.0
2016-03-02,0,344.0,134.0,520.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,671.0,0.0,5436.0,0.0,14322.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,905.0,140.0,0,0,0.0,0.0
2016-03-03,0,282.0,114.0,449.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,412.0,0.0,5849.0,0.0,13414.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,832.0,142.0,0,0,0.0,0.0
2016-03-04,0,237.0,124.0,448.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,0.0,5111.0,0.0,11127.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,807.0,147.0,0,0,0.0,0.0
2016-03-05,0,237.0,119.0,480.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,652.0,0.0,4796.0,0.0,13618.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1375.0,0.0,0,0,0.0,0.0,0,0,823.0,154.0,0,0,0.0,0.0
2016-03-06,0,279.0,159.0,540.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,748.0,0.0,7324.0,0.0,16096.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,872.0,151.0,0,0,0.0,0.0
2016-03-07,0,307.0,119.0,585.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,679.0,0.0,6449.0,0.0,16305.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,871.0,169.0,0,0,0.0,0.0
2016-03-08,0,330.0,144.0,525.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,0.0,6499.0,0.0,13041.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0,293.0,0.0,0,0,0.0,0.0,0,0,862.0,158.0,0,0,0.0,0.0
2016-03-09,0,293.0,132.0,496.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,0.0,5237.0,0.0,14247.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0,788.0,0.0,0,0,0.0,0.0,0,0,853.0,262.0,0,0,0.0,0.0
2016-03-10,0,286.0,106.0,540.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,5904.0,0.0,14235.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,777.0,285.0,0,0,0.0,0.0
2016-03-11,0,211.0,121.0,384.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,471.0,0.0,5024.0,0.0,11659.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,808.0,296.0,0,0,0.0,0.0
2016-03-12,0,192.0,122.0,404.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,0.0,4192.0,0.0,12427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,835.0,335.0,0,0,0.0,0.0
2016-03-13,0,268.0,138.0,540.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,713.0,0.0,7502.0,0.0,17088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,989.0,360.0,0,0,0.0,0.0
2016-03-14,0,310.0,116.0,511.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,0.0,6503.0,0.0,16377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1018.0,0.0,0,0,0.0,0.0,0,0,970.0,376.0,0,0,0.0,0.0
2016-03-15,0,289.0,129.0,512.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,515.0,0.0,6467.0,0.0,13497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,885.0,310.0,0,0,0.0,0.0
2016-03-16,0,291.0,149.0,443.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,0.0,5326.0,0.0,14266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,514.0,0.0,0,0,0.0,0.0,0,0,890.0,306.0,0,0,0.0,0.0
2016-03-17,0,247.0,120.0,458.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,0.0,5715.0,0.0,13618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,88.0,0.0,0,0,0.0,0.0,0,0,975.0,269.0,0,0,0.0,0.0
2016-03-18,0,268.0,118.0,415.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,0.0,5312.0,0.0,11833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,979.0,0.0,0,0,0.0,0.0,0,0,793.0,257.0,0,0,0.0,0.0
2016-03-19,0,216.0,106.0,437.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,0.0,4288.0,0.0,13421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,891.0,287.0,0,0,0.0,0.0
2016-03-20,0,258.0,146.0,573.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,7147.0,0.0,16967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1372.0,0.0,0,0,0.0,0.0,0,0,884.0,327.0,0,0,0.0,0.0
2016-03-21,0,317.0,125.0,603.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,647.0,0.0,6520.0,0.0,16767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,840.0,305.0,0,0,0.0,0.0
2016-03-22,0,282.0,118.0,496.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,6095.0,0.0,12807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1356.0,0.0,0,0,0.0,0.0,0,0,912.0,251.0,0,0,0.0,0.0
2016-03-23,0,264.0,113.0,440.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,0.0,4696.0,0.0,12681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,902.0,250.0,0,0,0.0,0.0
2016-03-24,0,238.0,107.0,362.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,4789.0,0.0,11818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,778.0,247.0,0,0,0.0,0.0
2016-03-25,0,184.0,109.0,392.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,0.0,5253.0,0.0,12552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,774.0,338.0,0,0,0.0,0.0
2016-03-26,0,141.0,88.0,332.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,0.0,3612.0,0.0,10489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1293.0,0.0,0,0,0.0,0.0,0,0,767.0,287.0,0,0,0.0,0.0
2016-03-27,0,202.0,140.0,437.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,495.0,0.0,5756.0,0.0,12759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,809.0,320.0,0,0,0.0,0.0
2016-03-28,0,251.0,117.0,484.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,0.0,6263.0,0.0,16704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1470.0,0.0,0,0,0.0,0.0,0,0,939.0,285.0,0,0,0.0,0.0
2016-03-29,0,333.0,152.0,567.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,0.0,6491.0,0.0,12481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,915.0,274.0,0,0,0.0,0.0
2016-03-30,0,297.0,133.0,467.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,619.0,0.0,5200.0,0.0,12768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,436.0,0.0,0,0,0.0,0.0,0,0,884.0,296.0,0,0,0.0,0.0
