Stationsnamn;Klimatnummer;Mäthöjd (meter över marken)
Norsborg 2;97160;2.0

Parameternamn;Beskrivning;Enhet
Nederbörd;1 gång/dygn, kl 18;code

Tidsperiod (fr.o.m);Tidsperiod (t.o.m);Höjd (meter över havet);Latitud (decimalgrader);Longitud (decimalgrader)
1968-01-01 00:00:00;1974-12-31 23:59:59;15.0;59.2524;17.7989
1975-01-01 00:00:00;2022-02-28 23:59:59;8.671;59.2518;17.7960

Från Datum Tid (UTC);Till Datum Tid (UTC);Representativt dygn;Nederbörd;Kvalitet;;Tidsutsnitt:
1983-09-12 06:00:01;1983-09-13 06:00:00;1983-09-12;regnskurar;Y
1983-09-13 06:00:01;1983-09-14 06:00:00;1983-09-13;regnskurar;Y
1983-09-14 06:00:01;1983-09-15 06:00:00;1983-09-14;regn;Y
1983-09-15 06:00:01;1983-09-16 06:00:00;1983-09-15;regnskurar;Y
1983-09-19 06:00:01;1983-09-20 06:00:00;1983-09-19;regn;Y
1983-09-21 06:00:01;1983-09-22 06:00:00;1983-09-21;regn;Y
1983-09-22 06:00:01;1983-09-23 06:00:00;1983-09-22;regn;Y
1983-09-27 06:00:01;1983-09-28 06:00:00;1983-09-27;regn;Y
1983-10-03 06:00:01;1983-10-04 06:00:00;1983-10-03;regn;Y
1983-10-04 06:00:01;1983-10-05 06:00:00;1983-10-04;regn;Y
1983-10-05 06:00:01;1983-10-06 06:00:00;1983-10-05;regn;Y
1983-10-10 06:00:01;1983-10-11 06:00:00;1983-10-10;regn;Y
1983-10-11 06:00:01;1983-10-12 06:00:00;1983-10-11;regnskurar;Y
1983-10-12 06:00:01;1983-10-13 06:00:00;1983-10-12;duggregn;Y
1983-10-12 06:00:01;1983-10-13 06:00:00;1983-10-12;regn;Y
1983-10-13 06:00:01;1983-10-14 06:00:00;1983-10-13;regnskurar;Y
1983-10-18 06:00:01;1983-10-19 06:00:00;1983-10-18;regnskurar;Y
1983-10-19 06:00:01;1983-10-20 06:00:00;1983-10-19;regnskurar;Y
1983-10-20 06:00:01;1983-10-21 06:00:00;1983-10-20;regnskurar;Y
1983-10-24 06:00:01;1983-10-25 06:00:00;1983-10-24;byar av snöblandat regn;Y
1983-10-25 06:00:01;1983-10-26 06:00:00;1983-10-25;regn;Y
1983-11-03 06:00:01;1983-11-04 06:00:00;1983-11-03;duggregn;Y
1983-11-03 06:00:01;1983-11-04 06:00:00;1983-11-03;regn;Y
1983-11-08 06:00:01;1983-11-09 06:00:00;1983-11-08;duggregn;Y
1983-11-08 06:00:01;1983-11-09 06:00:00;1983-11-08;regn;Y
1983-11-09 06:00:01;1983-11-10 06:00:00;1983-11-09;duggregn;Y
1983-11-09 06:00:01;1983-11-10 06:00:00;1983-11-09;regn;Y
1983-11-10 06:00:01;1983-11-11 06:00:00;1983-11-10;regn;Y
1983-11-10 06:00:01;1983-11-11 06:00:00;1983-11-10;duggregn;Y
1983-11-14 06:00:01;1983-11-15 06:00:00;1983-11-14;snöblandat regn;Y
1983-11-15 06:00:01;1983-11-16 06:00:00;1983-11-15;snöblandat regn;Y
1983-11-21 06:00:01;1983-11-22 06:00:00;1983-11-21;snöbyar;Y
1983-11-24 06:00:01;1983-11-25 06:00:00;1983-11-24;snowfall;Y
1983-11-25 06:00:01;1983-11-26 06:00:00;1983-11-25;duggregn;Y
1983-12-05 06:00:01;1983-12-06 06:00:00;1983-12-05;regnskurar;Y
1983-12-06 06:00:01;1983-12-07 06:00:00;1983-12-06;regnskurar;Y
1983-12-08 06:00:01;1983-12-09 06:00:00;1983-12-08;snowfall;Y
1983-12-08 06:00:01;1983-12-09 06:00:00;1983-12-08;regn;Y
1983-12-08 06:00:01;1983-12-09 06:00:00;1983-12-08;duggregn;Y
1983-12-13 06:00:01;1983-12-14 06:00:00;1983-12-13;snöbyar;Y
1983-12-19 06:00:01;1983-12-20 06:00:00;1983-12-19;snöblandat regn;Y
1983-12-20 06:00:01;1983-12-21 06:00:00;1983-12-20;duggregn;Y
1983-12-20 06:00:01;1983-12-21 06:00:00;1983-12-20;regn;Y
1983-12-21 06:00:01;1983-12-22 06:00:00;1983-12-21;regn;Y
1983-12-21 06:00:01;1983-12-22 06:00:00;1983-12-21;duggregn;Y
1983-12-22 06:00:01;1983-12-23 06:00:00;1983-12-22;regn;Y
1983-12-22 06:00:01;1983-12-23 06:00:00;1983-12-22;snöblandat regn;Y
1983-12-27 06:00:01;1983-12-28 06:00:00;1983-12-27;duggregn;Y
1983-12-27 06:00:01;1983-12-28 06:00:00;1983-12-27;regn;Y
1983-12-29 06:00:01;1983-12-30 06:00:00;1983-12-29;duggregn;Y
1983-12-29 06:00:01;1983-12-30 06:00:00;1983-12-29;regn;Y
1984-01-02 06:00:01;1984-01-03 06:00:00;1984-01-02;byar av snöblandat regn;Y
1984-01-03 06:00:01;1984-01-04 06:00:00;1984-01-03;snöblandat regn;Y
1984-01-10 06:00:01;1984-01-11 06:00:00;1984-01-10;snöhagel;Y
1984-01-10 06:00:01;1984-01-11 06:00:00;1984-01-10;snowfall;Y
1984-01-11 06:00:01;1984-01-12 06:00:00;1984-01-11;regn;Y
1984-01-11 06:00:01;1984-01-12 06:00:00;1984-01-11;duggregn;Y
1984-01-16 06:00:01;1984-01-17 06:00:00;1984-01-16;snowfall;Y
1984-01-16 06:00:01;1984-01-17 06:00:00;1984-01-16;snöblandat regn;Y
1984-01-17 06:00:01;1984-01-18 06:00:00;1984-01-17;snöbyar;Y
1984-01-17 06:00:01;1984-01-18 06:00:00;1984-01-17;snöblandat regn;Y
1984-01-18 06:00:01;1984-01-19 06:00:00;1984-01-18;snöbyar;Y
1984-01-22 06:00:01;1984-01-23 06:00:00;1984-01-22;snöbyar;Y
1984-01-23 06:00:01;1984-01-24 06:00:00;1984-01-23;snowfall;Y
1984-01-24 06:00:01;1984-01-25 06:00:00;1984-01-24;snowfall;Y
1984-01-25 06:00:01;1984-01-26 06:00:00;1984-01-25;snowfall;Y
1984-01-26 06:00:01;1984-01-27 06:00:00;1984-01-26;snowfall;Y
1984-01-30 06:00:01;1984-01-31 06:00:00;1984-01-30;snowfall;Y
1984-02-01 06:00:01;1984-02-02 06:00:00;1984-02-01;snöblandat regn;Y
1984-02-06 06:00:01;1984-02-07 06:00:00;1984-02-06;snöblandat regn;Y
1984-02-06 06:00:01;1984-02-07 06:00:00;1984-02-06;snöbyar;Y
1984-02-07 06:00:01;1984-02-08 06:00:00;1984-02-07;snöbyar;Y
1984-02-08 06:00:01;1984-02-09 06:00:00;1984-02-08;snöbyar;Y
1984-02-20 06:00:01;1984-02-21 06:00:00;1984-02-20;snöbyar;Y
1984-02-21 06:00:01;1984-02-22 06:00:00;1984-02-21;snöbyar;Y
1984-02-22 06:00:01;1984-02-23 06:00:00;1984-02-22;snöbyar;Y
1984-02-23 06:00:01;1984-02-24 06:00:00;1984-02-23;kornsnö;Y
1984-03-01 06:00:01;1984-03-02 06:00:00;1984-03-01;snöblandat regn;Y
1984-03-06 06:00:01;1984-03-07 06:00:00;1984-03-06;kornsnö;Y
1984-03-07 06:00:01;1984-03-08 06:00:00;1984-03-07;snöbyar;Y
1984-03-08 06:00:01;1984-03-09 06:00:00;1984-03-08;snöbyar;Y
1984-03-22 06:00:01;1984-03-23 06:00:00;1984-03-22;snöbyar;Y
1984-03-26 06:00:01;1984-03-27 06:00:00;1984-03-26;snöbyar;Y
1984-03-27 06:00:01;1984-03-28 06:00:00;1984-03-27;snowfall;Y
1984-03-29 06:00:01;1984-03-30 06:00:00;1984-03-29;snöblandat regn;Y
1984-03-29 06:00:01;1984-03-30 06:00:00;1984-03-29;regn;Y
1984-04-01 06:00:01;1984-04-02 06:00:00;1984-04-01;snöbyar;Y
1984-04-02 06:00:01;1984-04-03 06:00:00;1984-04-02;snöbyar;Y
1984-04-03 06:00:01;1984-04-04 06:00:00;1984-04-03;snöblandat regn;Y
1984-04-04 06:00:01;1984-04-05 06:00:00;1984-04-04;regn;Y
1984-04-12 06:00:01;1984-04-13 06:00:00;1984-04-12;regn;Y
1984-04-15 06:00:01;1984-04-16 06:00:00;1984-04-15;regn;Y
1984-04-20 06:00:01;1984-04-21 06:00:00;1984-04-20;regnskurar;Y
1984-04-25 06:00:01;1984-04-26 06:00:00;1984-04-25;regnskurar;Y
1984-05-03 06:00:01;1984-05-04 06:00:00;1984-05-03;regn;Y
1984-05-04 06:00:01;1984-05-05 06:00:00;1984-05-04;duggregn;Y
1984-05-07 06:00:01;1984-05-08 06:00:00;1984-05-07;regnskurar;Y
1984-05-14 06:00:01;1984-05-15 06:00:00;1984-05-14;regn;Y
1984-05-15 06:00:01;1984-05-16 06:00:00;1984-05-15;regn;Y
1984-05-23 06:00:01;1984-05-24 06:00:00;1984-05-23;duggregn;Y
1984-05-24 06:00:01;1984-05-25 06:00:00;1984-05-24;duggregn;Y
1984-06-02 06:00:01;1984-06-03 06:00:00;1984-06-02;regnskurar;Y
1984-06-10 06:00:01;1984-06-11 06:00:00;1984-06-10;regnskurar;Y
1984-06-11 06:00:01;1984-06-12 06:00:00;1984-06-11;regnskurar;Y
1984-06-12 06:00:01;1984-06-13 06:00:00;1984-06-12;regnskurar;Y
1984-06-13 06:00:01;1984-06-14 06:00:00;1984-06-13;regn;Y
1984-06-17 06:00:01;1984-06-18 06:00:00;1984-06-17;regnskurar;Y
1984-06-18 06:00:01;1984-06-19 06:00:00;1984-06-18;regnskurar;Y
1984-06-19 06:00:01;1984-06-20 06:00:00;1984-06-19;regnskurar;Y
1984-06-25 06:00:01;1984-06-26 06:00:00;1984-06-25;regnskurar;Y
1984-06-26 06:00:01;1984-06-27 06:00:00;1984-06-26;regnskurar;Y
1984-07-01 06:00:01;1984-07-02 06:00:00;1984-07-01;regn;Y
1984-07-02 06:00:01;1984-07-03 06:00:00;1984-07-02;regn;Y
1984-07-03 06:00:01;1984-07-04 06:00:00;1984-07-03;regn;Y
1984-07-04 06:00:01;1984-07-05 06:00:00;1984-07-04;regn;Y
1984-07-12 06:00:01;1984-07-13 06:00:00;1984-07-12;regnskurar;Y
1984-07-17 06:00:01;1984-07-18 06:00:00;1984-07-17;duggregn;Y
1984-07-17 06:00:01;1984-07-18 06:00:00;1984-07-17;regnskurar;Y
1984-07-18 06:00:01;1984-07-19 06:00:00;1984-07-18;duggregn;Y
1984-07-18 06:00:01;1984-07-19 06:00:00;1984-07-18;regn;Y
1984-07-19 06:00:01;1984-07-20 06:00:00;1984-07-19;duggregn;Y
1984-07-25 06:00:01;1984-07-26 06:00:00;1984-07-25;regnskurar;Y
1984-07-26 06:00:01;1984-07-27 06:00:00;1984-07-26;regnskurar;Y
1984-08-05 06:00:01;1984-08-06 06:00:00;1984-08-05;regn;Y
1984-08-06 06:00:01;1984-08-07 06:00:00;1984-08-06;regnskurar;Y
1984-08-08 06:00:01;1984-08-09 06:00:00;1984-08-08;regn;Y
1984-08-09 06:00:01;1984-08-10 06:00:00;1984-08-09;regnskurar;Y
1984-08-13 06:00:01;1984-08-14 06:00:00;1984-08-13;regn;Y
1984-08-14 06:00:01;1984-08-15 06:00:00;1984-08-14;regn;Y
1984-08-16 06:00:01;1984-08-17 06:00:00;1984-08-16;regnskurar;Y
1984-08-29 06:00:01;1984-08-30 06:00:00;1984-08-29;regnskurar;Y
1984-09-02 06:00:01;1984-09-03 06:00:00;1984-09-02;regn;Y
1984-09-03 06:00:01;1984-09-04 06:00:00;1984-09-03;regn;Y
1984-09-10 06:00:01;1984-09-11 06:00:00;1984-09-10;regnskurar;Y
1984-09-11 06:00:01;1984-09-12 06:00:00;1984-09-11;regnskurar;Y
1984-09-12 06:00:01;1984-09-13 06:00:00;1984-09-12;regn;Y
1984-09-13 06:00:01;1984-09-14 06:00:00;1984-09-13;regn;Y
1984-09-15 06:00:01;1984-09-16 06:00:00;1984-09-15;regn;Y
1984-09-18 06:00:01;1984-09-19 06:00:00;1984-09-18;duggregn;Y
1984-09-18 06:00:01;1984-09-19 06:00:00;1984-09-18;regn;Y
1984-09-19 06:00:01;1984-09-20 06:00:00;1984-09-19;regnskurar;Y
1984-09-20 06:00:01;1984-09-21 06:00:00;1984-09-20;regnskurar;Y
1984-09-24 06:00:01;1984-09-25 06:00:00;1984-09-24;regn;Y
1984-09-25 06:00:01;1984-09-26 06:00:00;1984-09-25;regn;Y
1984-09-25 06:00:01;1984-09-26 06:00:00;1984-09-25;duggregn;Y
1984-09-26 06:00:01;1984-09-27 06:00:00;1984-09-26;regnskurar;Y
1984-09-27 06:00:01;1984-09-28 06:00:00;1984-09-27;regnskurar;Y
1984-10-01 06:00:01;1984-10-02 06:00:00;1984-10-01;regn;Y
1984-10-02 06:00:01;1984-10-03 06:00:00;1984-10-02;regn;Y
1984-10-03 06:00:01;1984-10-04 06:00:00;1984-10-03;regnskurar;Y
1984-10-04 06:00:01;1984-10-05 06:00:00;1984-10-04;duggregn;Y
1984-10-04 06:00:01;1984-10-05 06:00:00;1984-10-04;regn;Y
1984-10-08 06:00:01;1984-10-09 06:00:00;1984-10-08;regn;Y
1984-10-15 06:00:01;1984-10-16 06:00:00;1984-10-15;regn;Y
1984-10-18 06:00:01;1984-10-19 06:00:00;1984-10-18;regn;Y
1984-10-22 06:00:01;1984-10-23 06:00:00;1984-10-22;regn;Y
1984-10-23 06:00:01;1984-10-24 06:00:00;1984-10-23;regnskurar;Y
1984-10-24 06:00:01;1984-10-25 06:00:00;1984-10-24;regn;Y
1984-10-29 06:00:01;1984-10-30 06:00:00;1984-10-29;duggregn;Y
1984-10-29 06:00:01;1984-10-30 06:00:00;1984-10-29;regn;Y
1984-10-30 06:00:01;1984-10-31 06:00:00;1984-10-30;regnskurar;Y
1984-10-31 06:00:01;1984-11-01 06:00:00;1984-10-31;regnskurar;Y
1984-11-04 06:00:01;1984-11-05 06:00:00;1984-11-04;regnskurar;Y
1984-11-07 06:00:01;1984-11-08 06:00:00;1984-11-07;regnskurar;Y
1984-11-08 06:00:01;1984-11-09 06:00:00;1984-11-08;duggregn;Y
1984-11-08 06:00:01;1984-11-09 06:00:00;1984-11-08;regnskurar;Y
1984-11-19 06:00:01;1984-11-20 06:00:00;1984-11-19;duggregn;Y
1984-11-19 06:00:01;1984-11-20 06:00:00;1984-11-19;regn;Y
1984-11-20 06:00:01;1984-11-21 06:00:00;1984-11-20;duggregn;Y
1984-11-21 06:00:01;1984-11-22 06:00:00;1984-11-21;regnskurar;Y
1984-11-22 06:00:01;1984-11-23 06:00:00;1984-11-22;snöblandat regn;Y
1984-11-25 06:00:01;1984-11-26 06:00:00;1984-11-25;regnskurar;Y
1984-11-28 06:00:01;1984-11-29 06:00:00;1984-11-28;regnskurar;Y
1984-12-03 06:00:01;1984-12-04 06:00:00;1984-12-03;duggregn;Y
1984-12-06 06:00:01;1984-12-07 06:00:00;1984-12-06;regn;Y
1984-12-10 06:00:01;1984-12-11 06:00:00;1984-12-10;regn;Y
1984-12-16 06:00:01;1984-12-17 06:00:00;1984-12-16;snowfall;Y
1984-12-17 06:00:01;1984-12-18 06:00:00;1984-12-17;snowfall;Y
1984-12-18 06:00:01;1984-12-19 06:00:00;1984-12-18;regn;Y
1984-12-18 06:00:01;1984-12-19 06:00:00;1984-12-18;duggregn;Y
1984-12-19 06:00:01;1984-12-20 06:00:00;1984-12-19;regn;Y
1984-12-19 06:00:01;1984-12-20 06:00:00;1984-12-19;duggregn;Y
1984-12-20 06:00:01;1984-12-21 06:00:00;1984-12-20;duggregn;Y
1984-12-20 06:00:01;1984-12-21 06:00:00;1984-12-20;regn;Y
1984-12-23 06:00:01;1984-12-24 06:00:00;1984-12-23;regn;Y
1984-12-26 06:00:01;1984-12-27 06:00:00;1984-12-26;snöbyar;Y
1984-12-27 06:00:01;1984-12-28 06:00:00;1984-12-27;snöbyar;Y
1985-01-01 06:00:01;1985-01-02 06:00:00;1985-01-01;snöbyar;Y
1985-01-02 06:00:01;1985-01-03 06:00:00;1985-01-02;snöbyar;Y
1985-01-08 06:00:01;1985-01-09 06:00:00;1985-01-08;snöbyar;Y
1985-01-09 06:00:01;1985-01-10 06:00:00;1985-01-09;snöbyar;Y
1985-01-10 06:00:01;1985-01-11 06:00:00;1985-01-10;snöbyar;Y
1985-01-14 06:00:01;1985-01-15 06:00:00;1985-01-14;snowfall;Y
1985-01-15 06:00:01;1985-01-16 06:00:00;1985-01-15;snowfall;Y
1985-01-20 06:00:01;1985-01-21 06:00:00;1985-01-20;snowfall;Y
1985-01-21 06:00:01;1985-01-22 06:00:00;1985-01-21;snowfall;Y
1985-01-22 06:00:01;1985-01-23 06:00:00;1985-01-22;snowfall;Y
1985-01-23 06:00:01;1985-01-24 06:00:00;1985-01-23;snöbyar;Y
1985-01-24 06:00:01;1985-01-25 06:00:00;1985-01-24;snöbyar;Y
1985-01-29 06:00:01;1985-01-30 06:00:00;1985-01-29;snöbyar;Y
1985-01-30 06:00:01;1985-01-31 06:00:00;1985-01-30;snowfall;Y
1985-01-31 06:00:01;1985-02-01 06:00:00;1985-01-31;snowfall;Y
1985-02-04 06:00:01;1985-02-05 06:00:00;1985-02-04;snowfall;Y
1985-02-05 06:00:01;1985-02-06 06:00:00;1985-02-05;snöbyar;Y
1985-02-06 06:00:01;1985-02-07 06:00:00;1985-02-06;snowfall;Y
1985-02-07 06:00:01;1985-02-08 06:00:00;1985-02-07;snöbyar;Y
1985-02-12 06:00:01;1985-02-13 06:00:00;1985-02-12;snöbyar;Y
1985-02-13 06:00:01;1985-02-14 06:00:00;1985-02-13;snöbyar;Y
1985-02-14 06:00:01;1985-02-15 06:00:00;1985-02-14;snöbyar;Y
1985-02-20 06:00:01;1985-02-21 06:00:00;1985-02-20;snowfall;Y
1985-02-27 06:00:01;1985-02-28 06:00:00;1985-02-27;snowfall;Y
1985-03-05 06:00:01;1985-03-06 06:00:00;1985-03-05;snowfall;Y
1985-03-07 06:00:01;1985-03-08 06:00:00;1985-03-07;snowfall;Y
1985-03-17 06:00:01;1985-03-18 06:00:00;1985-03-17;snowfall;Y
1985-03-18 06:00:01;1985-03-19 06:00:00;1985-03-18;snowfall;Y
1985-03-21 06:00:01;1985-03-22 06:00:00;1985-03-21;duggregn;Y
1985-03-24 06:00:01;1985-03-25 06:00:00;1985-03-24;duggregn;Y
1985-03-24 06:00:01;1985-03-25 06:00:00;1985-03-24;snöbyar;Y
1985-03-25 06:00:01;1985-03-26 06:00:00;1985-03-25;snöbyar;Y
1985-03-25 06:00:01;1985-03-26 06:00:00;1985-03-25;duggregn;Y
1985-03-26 06:00:01;1985-03-27 06:00:00;1985-03-26;snöbyar;Y
1985-03-27 06:00:01;1985-03-28 06:00:00;1985-03-27;snöbyar;Y
1985-03-28 06:00:01;1985-03-29 06:00:00;1985-03-28;snöbyar;Y
1985-04-02 06:00:01;1985-04-03 06:00:00;1985-04-02;duggregn;Y
1985-04-02 06:00:01;1985-04-03 06:00:00;1985-04-02;regn;Y
1985-04-07 06:00:01;1985-04-08 06:00:00;1985-04-07;snowfall;Y
1985-04-14 06:00:01;1985-04-15 06:00:00;1985-04-14;regn;Y
1985-04-14 06:00:01;1985-04-15 06:00:00;1985-04-14;snöblandat regn;Y
1985-04-15 06:00:01;1985-04-16 06:00:00;1985-04-15;regn;Y
1985-04-15 06:00:01;1985-04-16 06:00:00;1985-04-15;duggregn;Y
1985-04-17 06:00:01;1985-04-18 06:00:00;1985-04-17;regn;Y
1985-04-24 06:00:01;1985-04-25 06:00:00;1985-04-24;snöblandat regn;Y
1985-04-25 06:00:01;1985-04-26 06:00:00;1985-04-25;snöblandat regn;Y
1985-04-25 06:00:01;1985-04-26 06:00:00;1985-04-25;snowfall;Y
1985-04-29 06:00:01;1985-04-30 06:00:00;1985-04-29;snöblandat regn;Y
1985-05-01 06:00:01;1985-05-02 06:00:00;1985-05-01;regn;Y
1985-05-02 06:00:01;1985-05-03 06:00:00;1985-05-02;snöblandat regn;Y
1985-05-09 06:00:01;1985-05-10 06:00:00;1985-05-09;duggregn;Y
1985-05-09 06:00:01;1985-05-10 06:00:00;1985-05-09;regn;Y
1985-05-25 06:00:01;1985-05-26 06:00:00;1985-05-25;regnskurar;Y
1985-06-05 06:00:01;1985-06-06 06:00:00;1985-06-05;regn;Y
1985-06-05 06:00:01;1985-06-06 06:00:00;1985-06-05;duggregn;Y
1985-06-06 06:00:01;1985-06-07 06:00:00;1985-06-06;regn;Y
1985-06-06 06:00:01;1985-06-07 06:00:00;1985-06-06;duggregn;Y
1985-06-11 06:00:01;1985-06-12 06:00:00;1985-06-11;regnskurar;Y
1985-06-12 06:00:01;1985-06-13 06:00:00;1985-06-12;regnskurar;Y
1985-06-13 06:00:01;1985-06-14 06:00:00;1985-06-13;regnskurar;Y
1985-06-17 06:00:01;1985-06-18 06:00:00;1985-06-17;regn;Y
1985-07-01 06:00:01;1985-07-02 06:00:00;1985-07-01;regnskurar;Y
1985-07-02 06:00:01;1985-07-03 06:00:00;1985-07-02;regnskurar;Y
1985-07-08 06:00:01;1985-07-09 06:00:00;1985-07-08;regnskurar;Y
1985-07-09 06:00:01;1985-07-10 06:00:00;1985-07-09;regnskurar;Y
1985-07-10 06:00:01;1985-07-11 06:00:00;1985-07-10;regnskurar;Y
1985-07-11 06:00:01;1985-07-12 06:00:00;1985-07-11;regnskurar;Y
1985-07-15 06:00:01;1985-07-16 06:00:00;1985-07-15;regnskurar;Y
1985-07-16 06:00:01;1985-07-17 06:00:00;1985-07-16;regn;Y
1985-07-17 06:00:01;1985-07-18 06:00:00;1985-07-17;regn;Y
1985-07-21 06:00:01;1985-07-22 06:00:00;1985-07-21;regnskurar;Y
1985-07-22 06:00:01;1985-07-23 06:00:00;1985-07-22;regnskurar;Y
1985-08-01 06:00:01;1985-08-02 06:00:00;1985-08-01;regn;Y
1985-08-05 06:00:01;1985-08-06 06:00:00;1985-08-05;regn;Y
1985-08-19 06:00:01;1985-08-20 06:00:00;1985-08-19;duggregn;Y
1985-08-19 06:00:01;1985-08-20 06:00:00;1985-08-19;regn;Y
1985-08-20 06:00:01;1985-08-21 06:00:00;1985-08-20;regn;Y
1985-08-21 06:00:01;1985-08-22 06:00:00;1985-08-21;regn;Y
1985-08-21 06:00:01;1985-08-22 06:00:00;1985-08-21;duggregn;Y
1985-08-31 06:00:01;1985-09-01 06:00:00;1985-08-31;regn;Y
1985-09-01 06:00:01;1985-09-02 06:00:00;1985-09-01;regnskurar;Y
1985-09-02 06:00:01;1985-09-03 06:00:00;1985-09-02;regn;Y
1985-09-03 06:00:01;1985-09-04 06:00:00;1985-09-03;regnskurar;Y
1985-09-04 06:00:01;1985-09-05 06:00:00;1985-09-04;regnskurar;Y
1985-09-05 06:00:01;1985-09-06 06:00:00;1985-09-05;duggregn;Y
1985-09-05 06:00:01;1985-09-06 06:00:00;1985-09-05;regn;Y
1985-09-09 06:00:01;1985-09-10 06:00:00;1985-09-09;regnskurar;Y
1985-09-10 06:00:01;1985-09-11 06:00:00;1985-09-10;regnskurar;Y
1985-09-11 06:00:01;1985-09-12 06:00:00;1985-09-11;regnskurar;Y
1985-09-19 06:00:01;1985-09-20 06:00:00;1985-09-19;regn;Y
1985-09-26 06:00:01;1985-09-27 06:00:00;1985-09-26;regn;Y
1985-10-07 06:00:01;1985-10-08 06:00:00;1985-10-07;regn;Y
1985-10-08 06:00:01;1985-10-09 06:00:00;1985-10-08;regn;Y
1985-10-10 06:00:01;1985-10-11 06:00:00;1985-10-10;regnskurar;Y
1985-11-05 06:00:01;1985-11-06 06:00:00;1985-11-05;regn;Y
1985-11-06 06:00:01;1985-11-07 06:00:00;1985-11-06;regn;Y
1985-11-07 06:00:01;1985-11-08 06:00:00;1985-11-07;regn;Y
1985-11-11 06:00:01;1985-11-12 06:00:00;1985-11-11;byar av snöblandat regn;Y
1985-11-12 06:00:01;1985-11-13 06:00:00;1985-11-12;byar av snöblandat regn;Y
1985-11-25 06:00:01;1985-11-26 06:00:00;1985-11-25;snöbyar;Y
1985-11-26 06:00:01;1985-11-27 06:00:00;1985-11-26;snöbyar;Y
1985-11-29 06:00:01;1985-11-30 06:00:00;1985-11-29;snöbyar;Y
1985-12-01 06:00:01;1985-12-02 06:00:00;1985-12-01;snowfall;Y
1985-12-02 06:00:01;1985-12-03 06:00:00;1985-12-02;snöblandat regn;Y
1985-12-03 06:00:01;1985-12-04 06:00:00;1985-12-03;snöblandat regn;Y
1985-12-04 06:00:01;1985-12-05 06:00:00;1985-12-04;snöblandat regn;Y
1985-12-05 06:00:01;1985-12-06 06:00:00;1985-12-05;snowfall;Y
1985-12-06 06:00:01;1985-12-07 06:00:00;1985-12-06;snowfall;Y
1985-12-16 06:00:01;1985-12-17 06:00:00;1985-12-16;snöbyar;Y
1985-12-17 06:00:01;1985-12-18 06:00:00;1985-12-17;snöbyar;Y
1985-12-18 06:00:01;1985-12-19 06:00:00;1985-12-18;snowfall;Y
1986-01-01 06:00:01;1986-01-02 06:00:00;1986-01-01;snowfall;Y
1986-01-02 06:00:01;1986-01-03 06:00:00;1986-01-02;snowfall;Y
1986-01-06 06:00:01;1986-01-07 06:00:00;1986-01-06;snowfall;Y
1986-01-07 06:00:01;1986-01-08 06:00:00;1986-01-07;snowfall;Y
1986-01-08 06:00:01;1986-01-09 06:00:00;1986-01-08;snowfall;Y
1986-01-09 06:00:01;1986-01-10 06:00:00;1986-01-09;snowfall;Y
1986-01-12 06:00:01;1986-01-13 06:00:00;1986-01-12;snöblandat regn;Y
1986-01-12 06:00:01;1986-01-13 06:00:00;1986-01-12;snowfall;Y
1986-01-13 06:00:01;1986-01-14 06:00:00;1986-01-13;byar av snöblandat regn;Y
1986-01-14 06:00:01;1986-01-15 06:00:00;1986-01-14;snöbyar;Y
1986-01-15 06:00:01;1986-01-16 06:00:00;1986-01-15;snöbyar;Y
1986-01-19 06:00:01;1986-01-20 06:00:00;1986-01-19;snöbyar;Y
1986-01-20 06:00:01;1986-01-21 06:00:00;1986-01-20;snowfall;Y
1986-01-21 06:00:01;1986-01-22 06:00:00;1986-01-21;snowfall;Y
1986-01-22 06:00:01;1986-01-23 06:00:00;1986-01-22;snowfall;Y
1986-01-23 06:00:01;1986-01-24 06:00:00;1986-01-23;snowfall;Y
1986-01-26 06:00:01;1986-01-27 06:00:00;1986-01-26;regnskurar;Y
1986-01-26 06:00:01;1986-01-27 06:00:00;1986-01-26;duggregn;Y
1986-01-27 06:00:01;1986-01-28 06:00:00;1986-01-27;snowfall;Y
1986-01-29 06:00:01;1986-01-30 06:00:00;1986-01-29;snowfall;Y
1986-01-30 06:00:01;1986-01-31 06:00:00;1986-01-30;snowfall;Y
1986-01-31 06:00:01;1986-02-01 06:00:00;1986-01-31;snowfall;Y
1986-02-01 06:00:01;1986-02-02 06:00:00;1986-02-01;snowfall;Y
1986-02-04 06:00:01;1986-02-05 06:00:00;1986-02-04;snöbyar;Y
1986-02-05 06:00:01;1986-02-06 06:00:00;1986-02-05;snöbyar;Y
1986-02-06 06:00:01;1986-02-07 06:00:00;1986-02-06;snöbyar;Y
1986-02-13 06:00:01;1986-02-14 06:00:00;1986-02-13;snowfall;Y
1986-02-16 06:00:01;1986-02-17 06:00:00;1986-02-16;snowfall;Y
1986-02-18 06:00:01;1986-02-19 06:00:00;1986-02-18;snöbyar;Y
1986-02-20 06:00:01;1986-02-21 06:00:00;1986-02-20;snöbyar;Y
1986-02-23 06:00:01;1986-02-24 06:00:00;1986-02-23;snowfall;Y
1986-02-24 06:00:01;1986-02-25 06:00:00;1986-02-24;snowfall;Y
1986-03-04 06:00:01;1986-03-05 06:00:00;1986-03-04;snowfall;Y
1986-03-10 06:00:01;1986-03-11 06:00:00;1986-03-10;snöbyar;Y
1986-03-11 06:00:01;1986-03-12 06:00:00;1986-03-11;duggregn;Y
